,frame,image_id,colony_area,cell_count,cell_area,cell_length,medium
5099,17,1137,9355.313410470497,20,7366.5,685.264599440532,Fructose-MOPS
5100,18,1137,11309.472508693492,26,8661.5,807.9896839558725,Fructose-MOPS
5101,19,1137,13521.494338890365,32,10261.5,957.3035836542119,Fructose-MOPS
5102,20,1137,14901.861371857492,34,11682.5,1096.7084836031615,Fructose-MOPS
5103,21,1137,16853.00753743309,36,13325.5,1247.0250689469958,Fructose-MOPS
5104,22,1137,20249.25571486121,46,15579.0,1464.2665973395103,Fructose-MOPS
5105,23,1137,24122.00276001962,63,18483.0,1766.0689985668018,Fructose-MOPS
5106,24,1137,28186.493491707573,70,21440.0,2050.8536626856767,Fructose-MOPS
5107,25,1137,32281.689829012103,80,24729.5,2371.7635136169997,Fructose-MOPS
5108,26,1137,38120.39814465234,95,28846.0,2774.17886566611,Fructose-MOPS
5109,27,1137,44898.39500453329,120,34000.0,3300.688245377798,Fructose-MOPS
5110,28,1137,50024.35340749422,131,38481.5,3747.7729555861865,Fructose-MOPS
5111,29,1137,56253.96652395428,147,43698.5,4273.336493470783,Fructose-MOPS
5112,0,1140,1496.4891378576303,4,1406.0,241.16699540164345,Fructose-MOPS
5113,1,1140,1656.791251249475,4,1559.0,262.11570866093075,Fructose-MOPS
5114,2,1140,2014.2624713955531,7,1843.5,322.34202908066015,Fructose-MOPS
5115,3,1140,2056.41221721886,7,1825.0,223.59554655655458,Fructose-MOPS
5116,4,1140,2479.746786746243,8,2195.5,306.4058644884675,Fructose-MOPS
5117,5,1140,2902.5261149525727,8,2572.5,396.5117121917865,Fructose-MOPS
5118,6,1140,2938.7103798242406,7,2556.0,294.7748859269981,Fructose-MOPS
5119,7,1140,3742.832314118161,10,2825.5,264.13553470832954,Fructose-MOPS
5120,8,1140,4525.818784897816,13,3611.0,481.9511852187102,Fructose-MOPS
5121,9,1140,4786.971074079653,13,3875.0,422.22084755032995,Fructose-MOPS
5122,10,1140,5267.826772574999,13,4342.5,474.3005490269466,Fructose-MOPS
5123,11,1140,6625.626351889671,15,5528.0,860.540915299337,Fructose-MOPS
5124,12,1140,7615.227922053939,21,6141.0,793.0716001801943,Fructose-MOPS
5125,13,1140,8953.10865238176,25,7234.0,976.0329846435318,Fructose-MOPS
5126,14,1140,10351.545384437122,25,8252.0,1069.370428968077,Fructose-MOPS
5127,15,1140,11992.334734962022,28,9422.5,1252.0875522130968,Fructose-MOPS
5128,16,1140,13221.911741414751,28,10235.0,1152.7417109184255,Fructose-MOPS
5129,17,1140,15019.965983747288,38,11776.5,1288.4822536516142,Fructose-MOPS
5130,18,1140,17883.512482154718,46,13874.5,1561.46439430178,Fructose-MOPS
5131,19,1140,20315.404260441952,49,15887.0,1721.3960311410242,Fructose-MOPS
5132,20,1140,22487.32785823801,50,17487.0,1659.341747702309,Fructose-MOPS
5133,21,1140,27599.45221068737,68,21035.5,2258.498408191338,Fructose-MOPS
5134,22,1140,32043.48501884338,84,24510.5,2587.0461003482555,Fructose-MOPS
5135,23,1140,36014.6852105525,93,28069.5,3024.2687442685306,Fructose-MOPS
5136,24,1140,40851.968249189005,99,31931.5,3364.827722087313,Fructose-MOPS
5137,25,1140,48430.12463422938,128,37150.0,3919.1945019406944,Fructose-MOPS
5138,26,1140,56257.11573430089,151,43138.0,4388.769005603784,Fructose-MOPS
5139,27,1140,64314.95627180884,169,49298.0,4918.506108131606,Fructose-MOPS
5140,28,1140,72701.5904608047,188,55746.0,5480.377368980362,Fructose-MOPS
5141,29,1140,83062.59954886409,225,64264.0,6605.109813220784,Fructose-MOPS
5142,0,1142,851.1365954244975,2,760.5,69.44713068613868,Fructose-MOPS
5143,1,1142,1055.8087617869023,4,902.0,90.38793721349155,Fructose-MOPS
5144,2,1142,1186.9918991627635,4,1029.5,99.75598590674315,Fructose-MOPS
5145,3,1142,1321.6708851517178,4,1161.5,111.95907753239686,Fructose-MOPS
5146,4,1142,1472.326098328689,4,1305.0,125.14047084329839,Fructose-MOPS
5147,5,1142,1641.1212188831996,4,1459.0,137.15391638718233,Fructose-MOPS
5148,6,1142,1961.6325956005603,5,1697.5,160.38622954541805,Fructose-MOPS
5149,7,1142,2667.1023523902986,8,2121.5,203.1281578252703,Fructose-MOPS
5150,8,1142,2996.418662792072,8,2408.5,227.8036539211407,Fructose-MOPS
5151,9,1142,3349.561801623669,8,2678.5,252.20473705616976,Fructose-MOPS
5152,10,1142,3715.2746750274673,8,2982.5,279.66906902228743,Fructose-MOPS
5153,11,1142,4418.327837965451,12,3531.0,339.4862575379842,Fructose-MOPS
5154,12,1142,5214.325365134864,15,4168.5,403.455870198631,Fructose-MOPS
5155,13,1142,6059.902968192124,16,4834.5,461.8241831288308,Fructose-MOPS
5156,14,1142,6851.043843025924,16,5445.0,519.3664887869033,Fructose-MOPS
5157,15,1142,7901.356539844884,17,6186.5,586.6930235927102,Fructose-MOPS
5158,16,1142,9970.7468676907,28,7509.0,734.9858732991244,Fructose-MOPS
5159,17,1142,11470.521169778192,32,8806.5,861.4161058199159,Fructose-MOPS
5160,18,1142,13283.748433201225,32,10107.5,970.9924372844046,Fructose-MOPS
5161,19,1142,15214.646662863905,35,11492.5,1104.6197958734085,Fructose-MOPS
5162,20,1142,17944.463444551337,45,13456.0,1295.5535886168718,Fructose-MOPS
5163,21,1142,20520.55775124393,53,15696.5,1525.99567710244,Fructose-MOPS
5164,22,1142,23600.876961569767,63,18199.5,1778.8465449897642,Fructose-MOPS
5165,23,1142,27133.958833728568,65,20810.5,2022.015831145973,Fructose-MOPS
5166,24,1142,32778.11206589383,83,24421.5,2390.76882175092,Fructose-MOPS
5167,25,1142,36623.94584377512,98,28084.0,2787.9276859074457,Fructose-MOPS
5168,26,1142,43744.90493519616,120,33162.5,3282.776999896201,Fructose-MOPS
5169,27,1142,51073.14569046174,130,38203.0,3769.3256725142023,Fructose-MOPS
5170,28,1142,59259.812329171866,153,44346.0,4381.462923789439,Fructose-MOPS
5171,29,1142,69528.72291618102,195,51936.5,5193.1331527156135,Fructose-MOPS
5172,0,1145,2063.235601056833,7,1803.0,175.20320598913133,Fructose-MOPS
5173,1,1145,2429.388091368018,8,2098.5,200.0994054222509,Fructose-MOPS
5174,2,1145,2758.2949389592977,8,2356.0,221.52650713585953,Fructose-MOPS
5175,3,1145,3133.6272216778016,8,2674.0,245.35661715995673,Fructose-MOPS
5176,4,1145,3504.4419816782465,9,2992.5,278.54491607924155,Fructose-MOPS
5177,5,1145,4086.270236555254,12,3481.0,331.2754871284268,Fructose-MOPS
5178,6,1145,4994.939717289642,15,4132.5,397.32248161204575,Fructose-MOPS
5179,7,1145,5688.12895909755,16,4723.5,444.2770550600906,Fructose-MOPS
5180,8,1145,6429.687777560088,16,5341.0,499.584076741589,Fructose-MOPS
5181,9,1145,7330.665284793009,17,5974.5,566.263017497936,Fructose-MOPS
5182,10,1145,9205.317937349668,23,7079.0,677.6409362148374,Fructose-MOPS
5183,11,1145,11160.48532314843,28,8280.5,793.7512351046594,Fructose-MOPS
5184,12,1145,12804.017097071395,32,9584.5,915.1623265535846,Fructose-MOPS
5185,13,1145,15139.035585269568,35,11582.0,1107.0376079497032,Fructose-MOPS
5186,14,1145,17856.557567694887,42,13840.0,1333.533569333935,Fructose-MOPS
5187,15,1145,22812.878602429955,60,17392.5,1684.065748542035,Fructose-MOPS
5188,16,1145,27651.177184875178,72,21284.0,2073.568960484,Fructose-MOPS
5189,17,1145,31562.7848364227,78,24498.5,2380.21205897878,Fructose-MOPS
5190,18,1145,37239.26681436226,93,28689.5,2802.9508461416235,Fructose-MOPS
5191,19,1145,46286.241252977066,126,35224.5,3472.174280418675,Fructose-MOPS
5192,20,1145,54886.58430213439,152,41331.0,4094.4997566622424,Fructose-MOPS
5193,21,1145,63475.21917130789,169,48167.5,4747.027064425874,Fructose-MOPS
5194,22,1145,74416.89920787058,198,55888.5,5535.8758005339505,Fructose-MOPS
5195,23,1145,87879.04776627001,242,64855.0,6460.099547268862,Fructose-MOPS
5196,24,1145,99294.86254577752,294,75073.0,7582.114108234595,Fructose-MOPS
5197,25,1145,113673.47231403895,336,86219.5,8732.112997200573,Fructose-MOPS
5198,26,1145,130466.33740802636,382,99387.0,10088.768255783352,Fructose-MOPS
5199,27,1145,149436.84138333856,458,113779.0,11688.784206429369,Fructose-MOPS
5200,28,1145,171281.8804182898,554,131742.0,13589.041266230637,Fructose-MOPS
5201,29,1145,192611.71720393575,633,150116.5,15560.8535668216,Fructose-MOPS
5202,0,1148,1033.4312637401745,4,888.0,86.05382386916237,Fructose-MOPS
5203,1,1148,1371.2683494006585,5,1218.0,211.43762323260566,Fructose-MOPS
5204,2,1148,1260.4521221367177,4,1107.0,105.43394750032223,Fructose-MOPS
5205,3,1148,1416.8915917337872,4,1244.5,116.72420871798232,Fructose-MOPS
5206,4,1148,1612.1757477808278,4,1420.0,130.2375244430642,Fructose-MOPS
5207,5,1148,1835.4494730399456,4,1585.0,144.538225606277,Fructose-MOPS
5208,6,1148,2211.922466546996,5,1832.5,169.41391862606395,Fructose-MOPS
5209,7,1148,2759.6733844911214,7,2207.0,201.32925663623925,Fructose-MOPS
5210,8,1148,3027.0819481250364,7,2512.5,226.57986649951158,Fructose-MOPS
5211,9,1148,3419.631379557773,8,2861.5,261.6323191222461,Fructose-MOPS
5212,10,1148,3854.127731862478,8,3224.0,294.01269313514507,Fructose-MOPS
5213,11,1148,4523.782240302302,11,3750.5,343.99662470941297,Fructose-MOPS
5214,12,1148,5288.938392859884,12,4335.0,400.16664310350546,Fructose-MOPS
5215,13,1148,6421.620908091543,16,5122.5,480.7200126395858,Fructose-MOPS
5216,14,1148,7154.9976639573,16,5801.0,538.0661264082224,Fructose-MOPS
5217,15,1148,8293.314825990936,20,6696.0,621.6864751641034,Fructose-MOPS
5218,16,1148,10031.72564601549,23,7856.0,730.3681365107192,Fructose-MOPS
5219,17,1148,11914.044335193234,28,9174.0,855.9554791341467,Fructose-MOPS
5220,18,1148,13658.951293257996,30,10556.0,982.4639022431138,Fructose-MOPS
5221,19,1148,16218.441746482858,36,12357.5,1153.8680352518854,Fructose-MOPS
5222,20,1148,18981.485950450413,46,14469.5,1371.1435751254933,Fructose-MOPS
5223,21,1148,21731.29118803889,52,16739.0,1591.2555894529212,Fructose-MOPS
5224,22,1148,25149.57057367987,59,19375.5,1845.2770588049505,Fructose-MOPS
5225,23,1148,29408.823449953925,70,22515.5,2147.5307189385703,Fructose-MOPS
5226,24,1148,35367.71220820828,88,26569.5,2556.583771067684,Fructose-MOPS
5227,25,1148,40545.60157530895,105,30672.5,2981.3019486316134,Fructose-MOPS
5228,26,1148,45932.0762610361,113,35379.5,3415.715572885307,Fructose-MOPS
5229,27,1148,53987.08284124953,138,41200.0,4005.7696604808584,Fructose-MOPS
5230,28,1148,62994.51430511416,167,48074.0,4705.34990044907,Fructose-MOPS
5231,29,1148,72104.17304287502,196,55580.5,5476.678370623945,Fructose-MOPS
5232,0,1150,998.0275619337336,3,884.0,83.68624326826944,Fructose-MOPS
5233,1,1150,1192.2845424097031,4,1041.5,99.51478946028269,Fructose-MOPS
5234,2,1150,1354.4245469290763,4,1179.0,108.73691067637803,Fructose-MOPS
5235,3,1150,1526.527899500914,4,1322.0,121.72782317246691,Fructose-MOPS
5236,4,1150,1732.1419678858947,4,1501.5,136.586703073477,Fructose-MOPS
5237,5,1150,1887.344443126116,4,1637.0,150.155574828859,Fructose-MOPS
5238,6,1150,2413.976424235385,6,1996.5,181.5746158198982,Fructose-MOPS
5239,7,1150,2867.844439584296,7,2334.0,212.0934566481538,Fructose-MOPS
5240,8,1150,3183.229766693432,8,2654.0,243.63687199213257,Fructose-MOPS
5241,9,1150,3537.477667340776,8,2980.5,270.4566236130772,Fructose-MOPS
5242,10,1150,4171.840727831936,10,3465.5,318.69329329385306,Fructose-MOPS
5243,11,1150,5203.947985111154,11,4082.5,372.09130849638336,Fructose-MOPS
5244,12,1150,6296.618404499721,15,4841.0,449.8227444161299,Fructose-MOPS
5245,13,1150,7456.282277819817,17,5622.5,517.4651900609816,Fructose-MOPS
5246,14,1150,8352.186803126591,17,6409.0,585.6995282786824,Fructose-MOPS
5247,15,1150,9136.131379844388,20,7257.0,671.2976683129751,Fructose-MOPS
5248,16,1150,11492.054433378393,27,8705.5,806.1528347878498,Fructose-MOPS
5249,17,1150,12786.577424598045,31,9997.5,941.5243148450495,Fructose-MOPS
5250,18,1150,14616.141352472829,34,11413.0,1074.1996054294223,Fructose-MOPS
5251,19,1150,17190.79276389256,39,13305.5,1248.8525946181514,Fructose-MOPS
5252,20,1150,19965.44530290528,49,15489.5,1476.7450773599335,Fructose-MOPS
5253,21,1150,23284.729062041617,56,17920.5,1704.2562081069366,Fructose-MOPS
5254,22,1150,26684.246413445333,65,20719.5,1984.598947443735,Fructose-MOPS
5255,23,1150,31783.150447056512,79,24215.0,2338.4051413076,Fructose-MOPS
5256,24,1150,36723.234816812095,94,28372.5,2735.1535580787895,Fructose-MOPS
5257,25,1150,42688.98861675151,107,32870.0,3174.291156475742,Fructose-MOPS
5258,26,1150,49704.50106335402,126,38094.5,3687.242131744965,Fructose-MOPS
5259,27,1150,58701.981586223934,159,44485.5,4358.814082619097,Fructose-MOPS
5260,28,1150,67009.34435501636,182,51357.5,5057.036956150415,Fructose-MOPS
5261,29,1150,77616.48451029183,214,59405.0,5888.986733331686,Fructose-MOPS
5262,0,1153,1508.908085637706,4,1408.5,425.19681681374465,Fructose-MOPS
5263,1,1153,1586.83834505312,5,1483.0,428.5271384228585,Fructose-MOPS
5264,2,1153,1661.8707305956432,5,1558.0,436.78931656137706,Fructose-MOPS
5265,3,1153,1749.4479133528455,5,1636.5,442.21925079625555,Fructose-MOPS
5266,4,1153,1943.1506702477927,7,1769.0,459.73975004731074,Fructose-MOPS
5267,5,1153,1298.7756877026986,4,1075.5,102.91195521836035,Fructose-MOPS
5268,6,1153,1448.103720494546,4,1199.0,113.4069679182425,Fructose-MOPS
5269,7,1153,1584.4245855510237,4,1316.0,124.53564957366653,Fructose-MOPS
5270,8,1153,1741.5889956364408,4,1457.5,136.75065937494546,Fructose-MOPS
5271,9,1153,1992.305156460032,7,1669.5,167.76278304545067,Fructose-MOPS
5272,10,1153,2347.716995575931,7,1944.0,188.3259807547505,Fructose-MOPS
5273,11,1153,2643.288968440611,7,2190.0,211.0869085799977,Fructose-MOPS
5274,12,1153,2935.70172518841,7,2435.0,231.81114729019924,Fructose-MOPS
5275,13,1153,3257.009999399772,7,2717.5,255.6887598607237,Fructose-MOPS
5276,14,1153,4212.72521033464,10,3295.0,303.4219681360372,Fructose-MOPS
5277,15,1153,4766.510087874951,13,3789.0,362.8672133525774,Fructose-MOPS
5278,16,1153,5419.413426575484,13,4309.0,406.903214061238,Fructose-MOPS
5279,17,1153,6243.430313856108,15,4929.5,465.13202731687846,Fructose-MOPS
5280,18,1153,7442.642775338609,18,5800.5,544.8269936110472,Fructose-MOPS
5281,19,1153,8867.196913994383,24,6812.0,651.1562108150018,Fructose-MOPS
5282,20,1153,10418.973940732656,25,7836.5,746.9587271853956,Fructose-MOPS
5283,21,1153,11753.878664666554,27,9000.0,856.7340469371443,Fructose-MOPS
5284,22,1153,13738.802559458183,35,10458.5,1009.0486872265076,Fructose-MOPS
5285,23,1153,15724.672812966164,39,12002.0,1162.1186924624021,Fructose-MOPS
5286,24,1153,18356.81137422356,44,14024.0,1341.1708496726685,Fructose-MOPS
5287,25,1153,21044.12519469461,49,16067.5,1541.800803746824,Fructose-MOPS
5288,26,1153,24724.07133413176,60,18706.5,1805.975156999284,Fructose-MOPS
5289,27,1153,29124.510915744584,73,21956.0,2117.2593267161183,Fructose-MOPS
5290,28,1153,33440.262063712114,83,25320.0,2456.313121343809,Fructose-MOPS
5291,29,1153,38217.10401291912,93,29105.5,2817.9452076770185,Fructose-MOPS
5292,0,1156,2248.938714295853,6,2076.5,507.3728892554733,Fructose-MOPS
5293,1,1156,2451.58405017504,7,2235.0,525.776800671095,Fructose-MOPS
5294,2,1156,2610.2778845768207,7,2374.0,535.2308040253919,Fructose-MOPS
5295,3,1156,2797.755903448092,7,2543.0,548.4814072954745,Fructose-MOPS
5296,4,1156,3118.12473330561,8,2815.5,666.4706943012977,Fructose-MOPS
5297,5,1156,2820.41908298546,7,2398.5,402.72035670926834,Fructose-MOPS
5298,6,1156,3155.8294326096616,9,2579.5,357.79322337894234,Fructose-MOPS
5299,7,1156,3685.102131991848,9,2931.0,392.7143464673745,Fructose-MOPS
5300,8,1156,4140.095622506055,10,3384.0,474.5393622969795,Fructose-MOPS
5301,9,1156,4281.511723290842,9,3465.0,371.2797541084243,Fructose-MOPS
5302,10,1156,5300.806415020224,13,4211.0,510.8738257611194,Fructose-MOPS
5303,11,1156,6074.244994328295,16,4827.5,584.515331943865,Fructose-MOPS
5304,12,1156,7179.943295892627,18,5736.0,741.5564411789841,Fructose-MOPS
5305,13,1156,8898.61602946716,21,7169.0,1108.0822254676423,Fructose-MOPS
5306,14,1156,9942.957832896947,24,7547.0,965.7720553225615,Fructose-MOPS
5307,15,1156,11798.57176427872,28,8886.5,1174.7747138817983,Fructose-MOPS
5308,16,1156,14388.3011681788,35,10747.0,1537.5181464809418,Fructose-MOPS
5309,17,1156,15031.604349822846,36,11378.5,1314.6131442749372,Fructose-MOPS
5310,18,1156,18283.752337890382,44,13978.0,2070.1309088625235,Fructose-MOPS
5311,19,1156,20544.03344384148,55,15843.5,2094.506820224833,Fructose-MOPS
5312,20,1156,22948.5768980606,60,17823.5,1987.7678325196866,Fructose-MOPS
5313,21,1156,26732.22887611479,68,20591.0,2318.8011432408343,Fructose-MOPS
5314,22,1156,31079.303413729256,79,23830.5,2678.0991115130523,Fructose-MOPS
5315,23,1156,36446.26391932137,90,27655.0,2871.651622873575,Fructose-MOPS
5316,24,1156,41942.18488215361,108,32053.0,3291.993334012881,Fructose-MOPS
5317,25,1156,48288.5341429628,127,37084.5,3804.6780114467183,Fructose-MOPS
5318,26,1156,56126.01150517725,148,42621.5,4375.774578229678,Fructose-MOPS
5319,27,1156,64138.90081494889,169,48991.0,5076.127137161514,Fructose-MOPS
5320,28,1156,75158.71117368774,211,57261.5,5852.8575830458,Fructose-MOPS
5321,29,1156,85215.49916056206,234,64956.5,6592.3290495686215,Fructose-MOPS
5322,0,1159,1320.2957214189228,4,1130.0,103.53814372737631,Fructose-MOPS
5323,1,1159,1481.6245198256802,4,1281.0,116.98179246364052,Fructose-MOPS
5324,2,1159,1690.4992943375837,4,1448.5,130.77421125755967,Fructose-MOPS
5325,3,1159,1907.396876127459,4,1648.0,145.90533066162823,Fructose-MOPS
5326,4,1159,2126.30104230321,4,1841.5,161.78272596464134,Fructose-MOPS
5327,5,1159,2758.6036226016004,8,2252.5,208.76879384961182,Fructose-MOPS
5328,6,1159,3223.621827743482,8,2570.5,232.0533974268758,Fructose-MOPS
5329,7,1159,3691.23615526408,8,2905.5,266.94435471673427,Fructose-MOPS
5330,8,1159,4081.9296409145454,8,3248.0,295.07479712794515,Fructose-MOPS
5331,9,1159,4388.942740296712,10,3652.5,340.2826788909012,Fructose-MOPS
5332,10,1159,5552.8510762995575,15,4441.5,418.4730960640881,Fructose-MOPS
5333,11,1159,6481.808578663971,16,5169.0,479.6307133025492,Fructose-MOPS
5334,12,1159,7382.536637131823,16,5838.0,541.0438124256922,Fructose-MOPS
5335,13,1159,8603.174128408078,20,6770.0,634.5420067067604,Fructose-MOPS
5336,14,1159,10241.230370783946,26,7929.5,748.0740429167511,Fructose-MOPS
5337,15,1159,12032.429057571571,31,9241.0,878.4014292254235,Fructose-MOPS
5338,16,1159,13698.89791892888,32,10613.5,994.7530685021756,Fructose-MOPS
5339,17,1159,15395.472958659751,36,12079.0,1145.3572970070904,Fructose-MOPS
5340,18,1159,18166.66620618012,44,14151.5,1353.019257816194,Fructose-MOPS
5341,19,1159,21752.77160981903,54,16818.0,1593.0895459927035,Fructose-MOPS
5342,20,1159,25157.57959642401,61,19424.5,1847.783130355434,Fructose-MOPS
5343,21,1159,29254.441756387707,70,22519.0,2139.2195537721677,Fructose-MOPS
5344,22,1159,33705.75587467733,82,26130.0,2490.294063363876,Fructose-MOPS
5345,23,1159,39910.43089430581,103,30984.0,2940.2991055383714,Fructose-MOPS
5346,24,1159,45478.68870751758,117,35709.0,3404.3670984624105,Fructose-MOPS
5347,25,1159,51817.24852680683,134,41048.5,3929.11788261802,Fructose-MOPS
5348,26,1159,61538.95396041637,161,47836.5,4571.522757873934,Fructose-MOPS
5349,27,1159,70357.29273183655,194,54869.5,5350.616110884892,Fructose-MOPS
5350,28,1159,81642.32920791511,224,62702.5,6180.451468961457,Fructose-MOPS
5351,29,1159,93524.16065067497,258,71977.5,7162.574477839786,Fructose-MOPS
5352,0,1161,741.0503678657115,2,697.5,65.01748083339936,Fructose-MOPS
5353,1,1161,833.8113064967329,2,779.0,71.58829272459722,Fructose-MOPS
5354,2,1161,931.4011279027908,2,863.0,77.79829806645495,Fructose-MOPS
5355,3,1161,1240.6537351950535,4,1066.5,102.04223023707127,Fructose-MOPS
5356,4,1161,1356.1498440268915,4,1187.5,110.56934167403762,Fructose-MOPS
5357,5,1161,1541.514736159821,4,1353.0,124.79027895224036,Fructose-MOPS
5358,6,1161,1743.249815493822,4,1509.0,137.85546986403256,Fructose-MOPS
5359,7,1161,2083.1613438732456,5,1738.5,158.68812241808186,Fructose-MOPS
5360,8,1161,2404.3305182645563,7,2038.0,190.57255569924064,Fructose-MOPS
5361,9,1161,2867.711131406249,8,2408.0,225.6063757428849,Fructose-MOPS
5362,10,1161,3304.4081610199064,8,2720.0,252.7938041003453,Fructose-MOPS
5363,11,1161,3796.886433387175,8,3067.0,282.86612164255547,Fructose-MOPS
5364,12,1161,4389.804937381297,11,3564.5,335.086056391874,Fructose-MOPS
5365,13,1161,5478.050861209631,15,4304.5,411.5527903828972,Fructose-MOPS
5366,14,1161,6293.103344645817,15,4927.0,461.78122299729284,Fructose-MOPS
5367,15,1161,7247.063155664946,17,5652.5,527.3668861293687,Fructose-MOPS
5368,16,1161,8220.36249234341,19,6457.0,606.7924147345013,Fructose-MOPS
5369,17,1161,9797.28966446739,26,7568.5,730.7356902013196,Fructose-MOPS
5370,18,1161,10880.01849353622,28,8524.5,821.1879763895209,Fructose-MOPS
5371,19,1161,13155.547205817596,33,10070.5,972.7206343930887,Fructose-MOPS
5372,20,1161,15266.485905178824,36,11602.5,1105.0765651769252,Fructose-MOPS
5373,21,1161,17828.024804174376,43,13520.0,1301.6623409394397,Fructose-MOPS
5374,22,1161,20284.23323431768,51,15555.0,1510.7445558169761,Fructose-MOPS
5375,23,1161,23708.364790480235,60,18226.5,1770.466782443216,Fructose-MOPS
5376,24,1161,27666.8894113485,69,21102.0,2050.023143547678,Fructose-MOPS
5377,25,1161,32134.177989449585,82,24523.5,2394.3227764823273,Fructose-MOPS
5378,26,1161,37611.14140986657,97,28500.5,2790.054098240973,Fructose-MOPS
5379,27,1161,43681.91466722026,111,33132.0,3232.304301333987,Fructose-MOPS
5380,28,1161,50481.92363936402,132,38028.5,3742.8656069240687,Fructose-MOPS
5381,29,1161,58236.73531427488,158,44256.5,4391.595853326608,Fructose-MOPS
5382,0,1164,2849.7467123673705,8,2707.5,714.1444749672502,Fructose-MOPS
5383,1,1164,1672.4388909326808,6,1516.0,257.03320736604144,Fructose-MOPS
5384,2,1164,3172.154149754293,8,2978.0,737.0995638348371,Fructose-MOPS
5385,3,1164,1512.899899194017,4,1319.5,125.79697078551747,Fructose-MOPS
5386,4,1164,1945.534433447523,6,1610.5,156.55497962989435,Fructose-MOPS
5387,5,1164,2145.1784276049584,6,1805.0,173.84224704733302,Fructose-MOPS
5388,6,1164,2496.360779550392,7,2080.0,201.73129004578817,Fructose-MOPS
5389,7,1164,2795.716552673839,7,2339.5,224.02908299261375,Fructose-MOPS
5390,8,1164,3242.887208941625,8,2688.0,255.4529875356541,Fructose-MOPS
5391,9,1164,3942.0504316494334,10,3143.5,299.0394292568793,Fructose-MOPS
5392,10,1164,4581.554795514559,11,3641.5,343.4249952546212,Fructose-MOPS
5393,11,1164,5390.383192731533,15,4284.5,414.25608546587506,Fructose-MOPS
5394,12,1164,6291.851374942815,17,5098.0,495.82219126036233,Fructose-MOPS
5395,13,1164,7243.061921950313,18,5900.5,567.3220199168429,Fructose-MOPS
5396,14,1164,9579.043878295815,23,7544.0,729.9918922606756,Fructose-MOPS
5397,15,1164,12289.718548047063,32,9320.5,894.6066761685717,Fructose-MOPS
5398,16,1164,14600.187800586158,37,11433.5,1094.4571420090542,Fructose-MOPS
5399,17,1164,17365.229440717558,44,13414.0,1290.216897789824,Fructose-MOPS
5400,18,1164,20878.2599922034,55,16310.5,1577.1083119411055,Fructose-MOPS
5401,19,1164,23932.90174647878,61,18710.5,1818.7549891352146,Fructose-MOPS
5402,20,1164,28994.12209106221,72,22320.5,2161.9745479159164,Fructose-MOPS
5403,21,1164,34901.33947161947,89,26396.0,2582.177190325452,Fructose-MOPS
5404,22,1164,42114.62282572176,109,31549.5,3099.4788008715236,Fructose-MOPS
5405,23,1164,49484.19719214973,133,37168.5,3677.329938550592,Fructose-MOPS
5406,24,1164,57670.29116604867,154,43560.0,4290.408432694455,Fructose-MOPS
5407,25,1164,66125.11673104542,184,50394.5,5026.735213056258,Fructose-MOPS
5408,26,1164,77028.09797269871,218,58474.0,5865.6089782497365,Fructose-MOPS
5409,27,1164,89622.01756269186,262,68564.0,6874.916592738421,Fructose-MOPS
5410,28,1164,105097.09078535443,309,78987.5,7982.607089617837,Fructose-MOPS
5411,29,1164,122176.60489967836,354,91221.5,9210.041709670148,Fructose-MOPS
5412,0,1167,1557.807992311602,4,1385.5,129.6901177118389,Fructose-MOPS
5413,1,1167,1794.0360264435585,5,1576.5,147.65210993377235,Fructose-MOPS
5414,2,1167,2029.3681524422427,5,1781.0,163.01206484735692,Fructose-MOPS
5415,3,1167,2457.266503396211,7,2092.0,192.77786707697535,Fructose-MOPS
5416,4,1167,2853.1139872588683,8,2401.0,222.4061623214759,Fructose-MOPS
5417,5,1167,3220.8929312237888,8,2705.0,245.99644514375257,Fructose-MOPS
5418,6,1167,3710.188203021651,10,3116.0,289.4733097037399,Fructose-MOPS
5419,7,1167,4153.132117975474,11,3514.5,323.77480394470354,Fructose-MOPS
5420,8,1167,4860.095509200066,13,4062.5,377.02173095656184,Fructose-MOPS
5421,9,1167,5583.241211457702,14,4579.0,424.5429574489571,Fructose-MOPS
5422,10,1167,6482.25064050006,15,5210.0,480.6834926325156,Fructose-MOPS
5423,11,1167,7584.508319089029,17,6017.0,550.7607196002292,Fructose-MOPS
5424,12,1167,8586.998071991344,21,6933.5,641.8247522075981,Fructose-MOPS
5425,13,1167,9848.903449558116,23,7923.5,736.9955520738441,Fructose-MOPS
5426,14,1167,11400.24995423408,26,9086.5,841.5774722276605,Fructose-MOPS
5427,15,1167,13126.696968576643,31,10481.0,976.5894007401998,Fructose-MOPS
5428,16,1167,15121.21985262522,35,12038.0,1119.8930951164496,Fructose-MOPS
5429,17,1167,17305.621335462027,42,13881.0,1306.1498882430164,Fructose-MOPS
5430,18,1167,20690.06117469281,49,16143.0,1515.9782469725726,Fructose-MOPS
5431,19,1167,24107.91010679612,58,18594.0,1753.836100547079,Fructose-MOPS
5432,20,1167,28348.30345904838,69,21587.5,2054.785431155765,Fructose-MOPS
5433,21,1167,32555.22158417432,77,24782.5,2363.864729344563,Fructose-MOPS
5434,22,1167,37357.02894838374,93,28555.5,2734.591968622633,Fructose-MOPS
5435,23,1167,42923.59983164697,109,32750.5,3163.82931673656,Fructose-MOPS
5436,24,1167,50062.188093877565,128,38028.0,3682.964589318899,Fructose-MOPS
